user_id,sub_id,cost,start_date,recurring_length,alert_id,sort_group,user_notes,cancelled,rating
7396,40,19,2021-3-26,monthly,1,food,This is a note for user 7396 subscription 4.,False,3
7396,25,13,2021-4-21,monthly,1,games,This is a note for user 7396 subscription 5.,False,3
7396,26,8,2021-8-3,monthly,1,games,This is a note for user 7396 subscription 6.,False,4
7397,9,4,2021-11-26,monthly,1,tv and movies,This is a note for user 7397 subscription 1.,False,3
7397,31,4,2021-9-7,monthly,1,books,This is a note for user 7397 subscription 2.,False,4
7398,8,20,2021-11-19,monthly,1,tv and movies,This is a note for user 7398 subscription 1.,False,4
7398,2,20,2021-4-2,monthly,1,tv and movies,This is a note for user 7398 subscription 2.,False,5
7398,10,13,2021-1-20,monthly,1,tv and movies,This is a note for user 7398 subscription 3.,False,1
7398,28,20,2021-9-6,monthly,1,games,This is a note for user 7398 subscription 4.,False,4
7399,32,10,2021-3-26,monthly,1,books,This is a note for user 7399 subscription 1.,False,3
7399,18,5,2021-4-10,monthly,1,music,This is a note for user 7399 subscription 2.,False,5
7399,3,16,2021-4-9,monthly,1,tv and movies,This is a note for user 7399 subscription 3.,False,5
7400,1,17,2021-5-17,monthly,1,tv and movies,This is a note for user 7400 subscription 1.,False,4
7400,2,11,2021-9-13,monthly,1,tv and movies,This is a note for user 7400 subscription 2.,False,4
7400,3,18,2021-1-17,monthly,1,tv and movies,This is a note for user 7400 subscription 3.,False,2
7400,7,15,2021-12-25,monthly,1,tv and movies,This is a note for user 7400 subscription 4.,False,4
7400,8,14,2021-6-18,monthly,1,tv and movies,This is a note for user 7400 subscription 5.,False,3
7400,10,5,2021-6-21,monthly,1,tv and movies,This is a note for user 7400 subscription 6.,False,5
7401,37,1,2021-6-2,monthly,1,food,This is a note for user 7401 subscription 1.,False,3
7401,12,8,2021-3-25,monthly,1,music,This is a note for user 7401 subscription 2.,False,3
7401,14,16,2021-11-12,monthly,1,music,This is a note for user 7401 subscription 3.,False,4
7401,19,14,2021-10-11,monthly,1,music,This is a note for user 7401 subscription 4.,False,2
7401,26,3,2021-10-15,monthly,1,games,This is a note for user 7401 subscription 5.,False,2
7401,28,2,2021-11-24,monthly,1,games,This is a note for user 7401 subscription 6.,False,4
7401,29,4,2021-1-26,monthly,1,games,This is a note for user 7401 subscription 7.,False,5
7401,30,13,2021-10-6,monthly,1,games,This is a note for user 7401 subscription 8.,False,4
7402,32,4,2021-10-17,monthly,1,books,This is a note for user 7402 subscription 1.,False,5
7402,34,17,2021-7-11,monthly,1,books,This is a note for user 7402 subscription 2.,False,5
7402,35,1,2021-11-18,monthly,1,books,This is a note for user 7402 subscription 3.,False,4
7402,8,5,2021-2-10,monthly,1,tv and movies,This is a note for user 7402 subscription 4.,False,4
7402,21,16,2021-3-7,monthly,1,games,This is a note for user 7402 subscription 5.,False,3
7402,24,15,2021-7-4,monthly,1,games,This is a note for user 7402 subscription 6.,False,5
7402,30,6,2021-2-16,monthly,1,games,This is a note for user 7402 subscription 7.,False,3
7402,31,1,2021-6-1,monthly,1,books,This is a note for user 7402 subscription 8.,False,5
7403,16,1,2021-5-5,monthly,1,music,This is a note for user 7403 subscription 1.,False,4
7403,22,1,2021-12-8,monthly,1,games,This is a note for user 7403 subscription 2.,False,4
7404,2,16,2021-1-14,monthly,1,tv and movies,This is a note for user 7404 subscription 1.,False,4
7404,3,8,2021-10-22,monthly,1,tv and movies,This is a note for user 7404 subscription 2.,False,2
7404,9,1,2021-10-13,monthly,1,tv and movies,This is a note for user 7404 subscription 3.,False,3
7404,11,16,2021-3-15,monthly,1,music,This is a note for user 7404 subscription 4.,False,4
7404,14,7,2021-2-10,monthly,1,music,This is a note for user 7404 subscription 5.,False,3
7405,18,10,2021-2-1,monthly,1,music,This is a note for user 7405 subscription 1.,False,3
7405,35,5,2021-7-14,monthly,1,books,This is a note for user 7405 subscription 2.,False,3
7405,5,10,2021-12-20,monthly,1,tv and movies,This is a note for user 7405 subscription 3.,False,2
7406,20,7,2021-5-22,monthly,1,music,This is a note for user 7406 subscription 1.,False,2
7407,32,16,2021-12-6,monthly,1,books,This is a note for user 7407 subscription 1.,False,3
7407,18,18,2021-3-19,monthly,1,music,This is a note for user 7407 subscription 2.,False,5
7408,15,19,2021-12-10,monthly,1,music,This is a note for user 7408 subscription 1.,False,4
7408,31,4,2021-7-22,monthly,1,books,This is a note for user 7408 subscription 2.,False,5
7409,34,5,2021-10-6,monthly,1,books,This is a note for user 7409 subscription 1.,False,4
7409,35,12,2021-5-10,monthly,1,books,This is a note for user 7409 subscription 2.,False,1
7409,37,7,2021-6-24,monthly,1,food,This is a note for user 7409 subscription 3.,False,5
7409,12,20,2021-7-8,monthly,1,music,This is a note for user 7409 subscription 4.,False,3
7409,31,16,2021-8-20,monthly,1,books,This is a note for user 7409 subscription 5.,False,1
7410,40,8,2021-10-7,monthly,1,food,This is a note for user 7410 subscription 1.,False,3
7410,23,18,2021-10-9,monthly,1,games,This is a note for user 7410 subscription 2.,False,4
7411,33,7,2021-6-11,monthly,1,books,This is a note for user 7411 subscription 1.,False,2
7411,34,7,2021-5-21,monthly,1,books,This is a note for user 7411 subscription 2.,False,4
7411,35,14,2021-10-19,monthly,1,books,This is a note for user 7411 subscription 3.,False,3
7411,10,2,2021-4-3,monthly,1,tv and movies,This is a note for user 7411 subscription 4.,False,2
7411,20,1,2021-2-12,monthly,1,music,This is a note for user 7411 subscription 5.,False,4
7411,30,4,2021-12-15,monthly,1,games,This is a note for user 7411 subscription 6.,False,3
7411,31,13,2021-4-22,monthly,1,books,This is a note for user 7411 subscription 7.,False,3
7412,30,2,2021-8-15,monthly,1,games,This is a note for user 7412 subscription 1.,False,3
7413,40,4,2021-4-21,monthly,1,food,This is a note for user 7413 subscription 1.,False,3
7413,25,20,2021-8-13,monthly,1,games,This is a note for user 7413 subscription 2.,False,5
7413,14,10,2021-12-12,monthly,1,music,This is a note for user 7413 subscription 3.,False,4
7414,38,9,2021-2-2,monthly,1,food,This is a note for user 7414 subscription 1.,False,5
7414,40,10,2021-10-5,monthly,1,food,This is a note for user 7414 subscription 2.,False,5
7414,18,1,2021-9-2,monthly,1,music,This is a note for user 7414 subscription 3.,False,3
7414,30,2,2021-2-6,monthly,1,games,This is a note for user 7414 subscription 4.,False,1
7414,31,2,2021-1-14,monthly,1,books,This is a note for user 7414 subscription 5.,False,1
7415,16,10,2021-1-3,monthly,1,music,This is a note for user 7415 subscription 1.,False,4
7415,17,2,2021-5-28,monthly,1,music,This is a note for user 7415 subscription 2.,False,3
7415,10,10,2021-8-22,monthly,1,tv and movies,This is a note for user 7415 subscription 3.,False,5
7415,9,14,2021-11-3,monthly,1,tv and movies,This is a note for user 7415 subscription 4.,False,5
7416,27,12,2021-3-20,monthly,1,games,This is a note for user 7416 subscription 1.,False,5
7416,36,9,2021-6-21,monthly,1,food,This is a note for user 7416 subscription 2.,False,3
7416,37,11,2021-7-26,monthly,1,food,This is a note for user 7416 subscription 3.,False,5
7416,31,3,2021-4-17,monthly,1,books,This is a note for user 7416 subscription 4.,False,2
7417,33,15,2021-6-12,monthly,1,books,This is a note for user 7417 subscription 1.,False,4
7417,12,10,2021-11-6,monthly,1,music,This is a note for user 7417 subscription 2.,False,4
7417,23,8,2021-7-21,monthly,1,games,This is a note for user 7417 subscription 3.,False,1
7417,25,7,2021-5-21,monthly,1,games,This is a note for user 7417 subscription 4.,False,3
7417,29,16,2021-9-14,monthly,1,games,This is a note for user 7417 subscription 5.,False,2
7418,4,15,2021-9-10,monthly,1,tv and movies,This is a note for user 7418 subscription 1.,False,3
7418,38,12,2021-3-8,monthly,1,food,This is a note for user 7418 subscription 2.,False,4
7418,30,9,2021-11-12,monthly,1,games,This is a note for user 7418 subscription 3.,False,4
7419,1,8,2021-2-25,monthly,1,tv and movies,This is a note for user 7419 subscription 1.,False,3
7420,35,13,2021-10-28,monthly,1,books,This is a note for user 7420 subscription 1.,False,4
7420,30,3,2021-8-23,monthly,1,games,This is a note for user 7420 subscription 2.,False,4
7420,15,12,2021-4-14,monthly,1,music,This is a note for user 7420 subscription 3.,False,2
7421,1,9,2021-1-23,monthly,1,tv and movies,This is a note for user 7421 subscription 1.,False,1
7421,8,2,2021-5-19,monthly,1,tv and movies,This is a note for user 7421 subscription 2.,False,5
7421,16,14,2021-6-12,monthly,1,music,This is a note for user 7421 subscription 3.,False,3
7421,23,13,2021-12-28,monthly,1,games,This is a note for user 7421 subscription 4.,False,5
7421,24,2,2021-9-26,monthly,1,games,This is a note for user 7421 subscription 5.,False,5
7422,34,15,2021-4-12,monthly,1,books,This is a note for user 7422 subscription 1.,False,5
7422,7,14,2021-7-19,monthly,1,tv and movies,This is a note for user 7422 subscription 2.,False,5
7422,6,18,2021-4-19,monthly,1,tv and movies,This is a note for user 7422 subscription 3.,False,3
7422,31,9,2021-9-1,monthly,1,books,This is a note for user 7422 subscription 4.,False,4
7423,35,2,2021-4-2,monthly,1,books,This is a note for user 7423 subscription 1.,False,4
7423,36,20,2021-8-6,monthly,1,food,This is a note for user 7423 subscription 2.,False,5
7423,37,6,2021-6-4,monthly,1,food,This is a note for user 7423 subscription 3.,False,4
7423,39,2,2021-1-5,monthly,1,food,This is a note for user 7423 subscription 4.,False,1
7423,40,3,2021-2-20,monthly,1,food,This is a note for user 7423 subscription 5.,False,3
7423,12,19,2021-6-19,monthly,1,music,This is a note for user 7423 subscription 6.,False,2
7423,21,12,2021-2-28,monthly,1,games,This is a note for user 7423 subscription 7.,False,3
7424,7,11,2021-10-23,monthly,1,tv and movies,This is a note for user 7424 subscription 1.,False,3
7424,12,15,2021-12-24,monthly,1,music,This is a note for user 7424 subscription 2.,False,5
7424,14,2,2021-10-24,monthly,1,music,This is a note for user 7424 subscription 3.,False,4
7424,19,7,2021-6-4,monthly,1,music,This is a note for user 7424 subscription 4.,False,4
7424,28,5,2021-10-14,monthly,1,games,This is a note for user 7424 subscription 5.,False,4
7425,30,5,2021-7-23,monthly,1,games,This is a note for user 7425 subscription 1.,False,5
7426,29,12,2021-1-7,monthly,1,games,This is a note for user 7426 subscription 1.,False,5
7426,2,4,2021-6-22,monthly,1,tv and movies,This is a note for user 7426 subscription 2.,False,4
7426,37,13,2021-11-16,monthly,1,food,This is a note for user 7426 subscription 3.,False,3
7427,34,8,2021-9-22,monthly,1,books,This is a note for user 7427 subscription 1.,False,2
7427,39,13,2021-11-24,monthly,1,food,This is a note for user 7427 subscription 2.,False,3
7427,14,15,2021-11-15,monthly,1,music,This is a note for user 7427 subscription 3.,False,5
7427,16,9,2021-10-7,monthly,1,music,This is a note for user 7427 subscription 4.,False,4
7427,27,11,2021-7-19,monthly,1,games,This is a note for user 7427 subscription 5.,False,3
7428,2,14,2021-10-15,monthly,1,tv and movies,This is a note for user 7428 subscription 1.,False,5
7428,36,12,2021-8-7,monthly,1,food,This is a note for user 7428 subscription 2.,False,4
7428,37,11,2021-11-17,monthly,1,food,This is a note for user 7428 subscription 3.,False,5
7428,6,5,2021-4-15,monthly,1,tv and movies,This is a note for user 7428 subscription 4.,False,5
7429,2,6,2021-1-7,monthly,1,tv and movies,This is a note for user 7429 subscription 1.,False,5
7429,35,1,2021-12-4,monthly,1,books,This is a note for user 7429 subscription 2.,False,3
7429,36,9,2021-12-20,monthly,1,food,This is a note for user 7429 subscription 3.,False,3
7429,11,4,2021-12-10,monthly,1,music,This is a note for user 7429 subscription 4.,False,5
7429,17,12,2021-11-20,monthly,1,music,This is a note for user 7429 subscription 5.,False,4
7430,4,9,2021-4-19,monthly,1,tv and movies,This is a note for user 7430 subscription 1.,False,5
7430,6,1,2021-6-14,monthly,1,tv and movies,This is a note for user 7430 subscription 2.,False,2
7430,39,9,2021-11-21,monthly,1,food,This is a note for user 7430 subscription 3.,False,3
7430,9,11,2021-12-16,monthly,1,tv and movies,This is a note for user 7430 subscription 4.,False,3
7430,12,1,2021-8-25,monthly,1,music,This is a note for user 7430 subscription 5.,False,3
7430,15,16,2021-4-26,monthly,1,music,This is a note for user 7430 subscription 6.,False,2
7430,28,18,2021-3-8,monthly,1,games,This is a note for user 7430 subscription 7.,False,3
7431,2,16,2021-4-13,monthly,1,tv and movies,This is a note for user 7431 subscription 1.,False,3
7431,34,1,2021-4-26,monthly,1,books,This is a note for user 7431 subscription 2.,False,3
7431,37,3,2021-7-7,monthly,1,food,This is a note for user 7431 subscription 3.,False,3
7431,11,20,2021-1-7,monthly,1,music,This is a note for user 7431 subscription 4.,False,4
7431,15,17,2021-2-24,monthly,1,music,This is a note for user 7431 subscription 5.,False,5
7431,17,12,2021-12-1,monthly,1,music,This is a note for user 7431 subscription 6.,False,2
7431,18,15,2021-9-8,monthly,1,music,This is a note for user 7431 subscription 7.,False,4
7431,31,1,2021-11-2,monthly,1,books,This is a note for user 7431 subscription 8.,False,3
7432,35,6,2021-3-12,monthly,1,books,This is a note for user 7432 subscription 1.,False,3
7432,11,17,2021-10-16,monthly,1,music,This is a note for user 7432 subscription 2.,False,5
7432,18,18,2021-11-12,monthly,1,music,This is a note for user 7432 subscription 3.,False,4
7432,21,16,2021-2-22,monthly,1,games,This is a note for user 7432 subscription 4.,False,4
7432,31,1,2021-7-4,monthly,1,books,This is a note for user 7432 subscription 5.,False,4
7433,32,6,2021-5-19,monthly,1,books,This is a note for user 7433 subscription 1.,False,5
7433,1,11,2021-5-8,monthly,1,tv and movies,This is a note for user 7433 subscription 2.,False,4
7433,3,2,2021-3-7,monthly,1,tv and movies,This is a note for user 7433 subscription 3.,False,5
7433,5,1,2021-2-16,monthly,1,tv and movies,This is a note for user 7433 subscription 4.,False,4
7433,11,19,2021-10-26,monthly,1,music,This is a note for user 7433 subscription 5.,False,3
7433,28,3,2021-1-17,monthly,1,games,This is a note for user 7433 subscription 6.,False,5
7434,2,13,2021-12-17,monthly,1,tv and movies,This is a note for user 7434 subscription 1.,False,5
7434,4,15,2021-6-22,monthly,1,tv and movies,This is a note for user 7434 subscription 2.,False,5
7434,6,7,2021-10-5,monthly,1,tv and movies,This is a note for user 7434 subscription 3.,False,3
7434,9,14,2021-7-2,monthly,1,tv and movies,This is a note for user 7434 subscription 4.,False,5
7434,28,3,2021-3-5,monthly,1,games,This is a note for user 7434 subscription 5.,False,3
7434,30,9,2021-2-16,monthly,1,games,This is a note for user 7434 subscription 6.,False,5
7435,7,3,2021-9-2,monthly,1,tv and movies,This is a note for user 7435 subscription 1.,False,5
7435,8,12,2021-6-27,monthly,1,tv and movies,This is a note for user 7435 subscription 2.,False,3
7435,15,1,2021-6-19,monthly,1,music,This is a note for user 7435 subscription 3.,False,3
7435,17,4,2021-1-27,monthly,1,music,This is a note for user 7435 subscription 4.,False,5
7435,24,19,2021-5-22,monthly,1,games,This is a note for user 7435 subscription 5.,False,5
7436,36,2,2021-6-1,monthly,1,food,This is a note for user 7436 subscription 1.,False,3
7436,37,6,2021-12-3,monthly,1,food,This is a note for user 7436 subscription 2.,False,3
7436,24,15,2021-6-2,monthly,1,games,This is a note for user 7436 subscription 3.,False,3
7436,30,11,2021-12-28,monthly,1,games,This is a note for user 7436 subscription 4.,False,5
7436,31,5,2021-2-15,monthly,1,books,This is a note for user 7436 subscription 5.,False,4
7437,35,15,2021-11-13,monthly,1,books,This is a note for user 7437 subscription 1.,False,2
7437,9,8,2021-6-3,monthly,1,tv and movies,This is a note for user 7437 subscription 2.,False,5
7437,14,12,2021-9-19,monthly,1,music,This is a note for user 7437 subscription 3.,False,4
7437,16,16,2021-10-23,monthly,1,music,This is a note for user 7437 subscription 4.,False,3
7437,31,18,2021-3-1,monthly,1,books,This is a note for user 7437 subscription 5.,False,4
7438,34,4,2021-2-15,monthly,1,books,This is a note for user 7438 subscription 1.,False,3
7438,37,2,2021-8-20,monthly,1,food,This is a note for user 7438 subscription 2.,False,5
7439,32,6,2021-3-3,monthly,1,books,This is a note for user 7439 subscription 1.,False,4
7439,40,15,2021-6-26,monthly,1,food,This is a note for user 7439 subscription 2.,False,4
7439,27,3,2021-3-19,monthly,1,games,This is a note for user 7439 subscription 3.,False,3
7440,3,13,2021-9-20,monthly,1,tv and movies,This is a note for user 7440 subscription 1.,False,5
7440,4,1,2021-1-8,monthly,1,tv and movies,This is a note for user 7440 subscription 2.,False,4
7440,21,16,2021-4-23,monthly,1,games,This is a note for user 7440 subscription 3.,False,3
7440,23,16,2021-4-3,monthly,1,games,This is a note for user 7440 subscription 4.,False,5
7440,24,14,2021-7-18,monthly,1,games,This is a note for user 7440 subscription 5.,False,2
7441,9,11,2021-7-7,monthly,1,tv and movies,This is a note for user 7441 subscription 1.,False,5
7441,37,11,2021-8-15,monthly,1,food,This is a note for user 7441 subscription 2.,False,5
7441,25,16,2021-2-16,monthly,1,games,This is a note for user 7441 subscription 3.,False,3
7442,35,19,2021-5-27,monthly,1,books,This is a note for user 7442 subscription 1.,False,3
7442,36,5,2021-1-25,monthly,1,food,This is a note for user 7442 subscription 2.,False,5
7442,38,8,2021-3-13,monthly,1,food,This is a note for user 7442 subscription 3.,False,5
7442,8,11,2021-10-3,monthly,1,tv and movies,This is a note for user 7442 subscription 4.,False,4
7442,16,15,2021-3-28,monthly,1,music,This is a note for user 7442 subscription 5.,False,3
7443,1,10,2021-1-13,monthly,1,tv and movies,This is a note for user 7443 subscription 1.,False,4
7443,4,20,2021-5-11,monthly,1,tv and movies,This is a note for user 7443 subscription 2.,False,3
7443,5,11,2021-7-17,monthly,1,tv and movies,This is a note for user 7443 subscription 3.,False,4
7443,39,14,2021-11-13,monthly,1,food,This is a note for user 7443 subscription 4.,False,3
7443,12,6,2021-8-9,monthly,1,music,This is a note for user 7443 subscription 5.,False,4
7444,32,3,2021-3-21,monthly,1,books,This is a note for user 7444 subscription 1.,False,4
7444,37,2,2021-3-14,monthly,1,food,This is a note for user 7444 subscription 2.,False,3
7444,13,5,2021-1-7,monthly,1,music,This is a note for user 7444 subscription 3.,False,3
7444,20,14,2021-9-24,monthly,1,music,This is a note for user 7444 subscription 4.,False,4
7444,31,8,2021-8-28,monthly,1,books,This is a note for user 7444 subscription 5.,False,5
7445,31,1,2021-12-17,monthly,1,books,This is a note for user 7445 subscription 1.,False,4
7446,12,8,2021-2-11,monthly,1,music,This is a note for user 7446 subscription 1.,False,2
7447,10,14,2021-3-27,monthly,1,tv and movies,This is a note for user 7447 subscription 1.,False,4
7447,2,13,2021-10-20,monthly,1,tv and movies,This is a note for user 7447 subscription 2.,False,3
7447,15,10,2021-9-7,monthly,1,music,This is a note for user 7447 subscription 3.,False,1
7448,32,2,2021-1-1,monthly,1,books,This is a note for user 7448 subscription 1.,False,3
7448,38,13,2021-8-24,monthly,1,food,This is a note for user 7448 subscription 2.,False,4
7448,11,4,2021-6-13,monthly,1,music,This is a note for user 7448 subscription 3.,False,1
7448,14,18,2021-9-24,monthly,1,music,This is a note for user 7448 subscription 4.,False,4
7448,17,17,2021-3-6,monthly,1,music,This is a note for user 7448 subscription 5.,False,5
7448,19,8,2021-6-7,monthly,1,music,This is a note for user 7448 subscription 6.,False,4
7448,29,12,2021-10-13,monthly,1,games,This is a note for user 7448 subscription 7.,False,3
7449,18,18,2021-6-6,monthly,1,music,This is a note for user 7449 subscription 1.,False,3
7449,23,2,2021-11-19,monthly,1,games,This is a note for user 7449 subscription 2.,False,4
7450,33,10,2021-11-26,monthly,1,books,This is a note for user 7450 subscription 1.,False,3
7450,4,2,2021-5-23,monthly,1,tv and movies,This is a note for user 7450 subscription 2.,False,5
7450,39,6,2021-5-10,monthly,1,food,This is a note for user 7450 subscription 3.,False,4
7450,24,14,2021-10-12,monthly,1,games,This is a note for user 7450 subscription 4.,False,4
7450,30,8,2021-9-24,monthly,1,games,This is a note for user 7450 subscription 5.,False,3
7451,26,4,2021-8-23,monthly,1,games,This is a note for user 7451 subscription 1.,False,5
7451,3,7,2021-6-25,monthly,1,tv and movies,This is a note for user 7451 subscription 2.,False,4
7452,4,9,2021-2-21,monthly,1,tv and movies,This is a note for user 7452 subscription 1.,False,4
7452,5,11,2021-8-17,monthly,1,tv and movies,This is a note for user 7452 subscription 2.,False,4
7452,23,15,2021-11-16,monthly,1,games,This is a note for user 7452 subscription 3.,False,5
7452,25,12,2021-3-3,monthly,1,games,This is a note for user 7452 subscription 4.,False,3
7452,28,15,2021-12-14,monthly,1,games,This is a note for user 7452 subscription 5.,False,2
7452,31,4,2021-5-6,monthly,1,books,This is a note for user 7452 subscription 6.,False,3
7453,33,1,2021-5-22,monthly,1,books,This is a note for user 7453 subscription 1.,False,4
7453,2,14,2021-2-16,monthly,1,tv and movies,This is a note for user 7453 subscription 2.,False,4
7453,35,1,2021-8-19,monthly,1,books,This is a note for user 7453 subscription 3.,False,3
7453,1,8,2021-9-12,monthly,1,tv and movies,This is a note for user 7453 subscription 4.,False,4
7453,11,14,2021-9-7,monthly,1,music,This is a note for user 7453 subscription 5.,False,3
7453,12,10,2021-11-7,monthly,1,music,This is a note for user 7453 subscription 6.,False,5
7453,31,16,2021-10-23,monthly,1,books,This is a note for user 7453 subscription 7.,False,5
7454,8,13,2021-7-13,monthly,1,tv and movies,This is a note for user 7454 subscription 1.,False,3
7454,10,7,2021-9-17,monthly,1,tv and movies,This is a note for user 7454 subscription 2.,False,3
7454,39,3,2021-1-5,monthly,1,food,This is a note for user 7454 subscription 3.,False,4
7455,32,5,2021-10-23,monthly,1,books,This is a note for user 7455 subscription 1.,False,5
7455,11,16,2021-5-16,monthly,1,music,This is a note for user 7455 subscription 2.,False,2
7456,4,10,2021-12-14,monthly,1,tv and movies,This is a note for user 7456 subscription 1.,False,4
7456,15,13,2021-9-26,monthly,1,music,This is a note for user 7456 subscription 2.,False,4
7456,18,13,2021-5-4,monthly,1,music,This is a note for user 7456 subscription 3.,False,4
7456,20,11,2021-11-18,monthly,1,music,This is a note for user 7456 subscription 4.,False,5
7456,21,9,2021-12-9,monthly,1,games,This is a note for user 7456 subscription 5.,False,2
7456,23,18,2021-5-24,monthly,1,games,This is a note for user 7456 subscription 6.,False,4
7456,28,15,2021-3-2,monthly,1,games,This is a note for user 7456 subscription 7.,False,4
7456,30,4,2021-3-12,monthly,1,games,This is a note for user 7456 subscription 8.,False,5
7457,9,10,2021-2-16,monthly,1,tv and movies,This is a note for user 7457 subscription 1.,False,5
7457,13,8,2021-12-26,monthly,1,music,This is a note for user 7457 subscription 2.,False,5
7457,21,7,2021-3-3,monthly,1,games,This is a note for user 7457 subscription 3.,False,5
7458,33,15,2021-2-25,monthly,1,books,This is a note for user 7458 subscription 1.,False,3
7458,34,16,2021-4-16,monthly,1,books,This is a note for user 7458 subscription 2.,False,5
7458,35,17,2021-2-11,monthly,1,books,This is a note for user 7458 subscription 3.,False,1
7458,36,3,2021-7-2,monthly,1,food,This is a note for user 7458 subscription 4.,False,4
7458,2,12,2021-3-10,monthly,1,tv and movies,This is a note for user 7458 subscription 5.,False,5
7458,39,13,2021-2-1,monthly,1,food,This is a note for user 7458 subscription 6.,False,3
7458,13,10,2021-5-11,monthly,1,music,This is a note for user 7458 subscription 7.,False,3
7458,31,10,2021-8-2,monthly,1,books,This is a note for user 7458 subscription 8.,False,5
7459,40,7,2021-6-20,monthly,1,food,This is a note for user 7459 subscription 1.,False,4
7459,26,1,2021-11-13,monthly,1,games,This is a note for user 7459 subscription 2.,False,5
7459,29,11,2021-8-12,monthly,1,games,This is a note for user 7459 subscription 3.,False,4
7459,22,11,2021-9-27,monthly,1,games,This is a note for user 7459 subscription 4.,False,2
7460,34,14,2021-2-19,monthly,1,books,This is a note for user 7460 subscription 1.,False,5
7460,39,17,2021-4-1,monthly,1,food,This is a note for user 7460 subscription 2.,False,3
7461,19,16,2021-10-24,monthly,1,music,This is a note for user 7461 subscription 1.,False,5
7461,37,15,2021-6-24,monthly,1,food,This is a note for user 7461 subscription 2.,False,5
7461,39,3,2021-8-11,monthly,1,food,This is a note for user 7461 subscription 3.,False,4
7462,33,3,2021-6-4,monthly,1,books,This is a note for user 7462 subscription 1.,False,3
7462,15,13,2021-3-17,monthly,1,music,This is a note for user 7462 subscription 2.,False,5
7462,18,14,2021-1-14,monthly,1,music,This is a note for user 7462 subscription 3.,False,2
7462,20,10,2021-12-11,monthly,1,music,This is a note for user 7462 subscription 4.,False,3
7462,21,10,2021-1-15,monthly,1,games,This is a note for user 7462 subscription 5.,False,3
7462,23,18,2021-2-20,monthly,1,games,This is a note for user 7462 subscription 6.,False,2
7462,26,16,2021-7-23,monthly,1,games,This is a note for user 7462 subscription 7.,False,4
7463,11,13,2021-7-14,monthly,1,music,This is a note for user 7463 subscription 1.,False,5
7464,1,1,2021-3-20,monthly,1,tv and movies,This is a note for user 7464 subscription 1.,False,3
7464,4,6,2021-9-23,monthly,1,tv and movies,This is a note for user 7464 subscription 2.,False,3
7464,5,3,2021-3-21,monthly,1,tv and movies,This is a note for user 7464 subscription 3.,False,4
7464,7,17,2021-3-19,monthly,1,tv and movies,This is a note for user 7464 subscription 4.,False,5
7464,9,1,2021-11-3,monthly,1,tv and movies,This is a note for user 7464 subscription 5.,False,2
7464,10,17,2021-3-20,monthly,1,tv and movies,This is a note for user 7464 subscription 6.,False,4
7464,19,14,2021-6-10,monthly,1,music,This is a note for user 7464 subscription 7.,False,3
7464,30,16,2021-10-26,monthly,1,games,This is a note for user 7464 subscription 8.,False,4
7465,40,12,2021-9-11,monthly,1,food,This is a note for user 7465 subscription 1.,False,3
7465,17,7,2021-9-9,monthly,1,music,This is a note for user 7465 subscription 2.,False,3
7465,34,18,2021-5-13,monthly,1,books,This is a note for user 7465 subscription 3.,False,3
7465,39,17,2021-6-11,monthly,1,food,This is a note for user 7465 subscription 4.,False,5
7466,32,14,2021-1-26,monthly,1,books,This is a note for user 7466 subscription 1.,False,1
7466,19,19,2021-3-25,monthly,1,music,This is a note for user 7466 subscription 2.,False,3
7467,36,1,2021-4-5,monthly,1,food,This is a note for user 7467 subscription 1.,False,3
7468,12,8,2021-5-2,monthly,1,music,This is a note for user 7468 subscription 1.,False,5
7468,13,14,2021-10-16,monthly,1,music,This is a note for user 7468 subscription 2.,False,5
7468,14,1,2021-3-9,monthly,1,music,This is a note for user 7468 subscription 3.,False,4
7468,22,9,2021-4-12,monthly,1,games,This is a note for user 7468 subscription 4.,False,5
7468,23,16,2021-5-25,monthly,1,games,This is a note for user 7468 subscription 5.,False,2
7468,25,16,2021-7-28,monthly,1,games,This is a note for user 7468 subscription 6.,False,4
7468,29,20,2021-6-16,monthly,1,games,This is a note for user 7468 subscription 7.,False,3
7469,35,17,2021-9-24,monthly,1,books,This is a note for user 7469 subscription 1.,False,5
7469,23,12,2021-10-4,monthly,1,games,This is a note for user 7469 subscription 2.,False,3
7469,31,11,2021-10-12,monthly,1,books,This is a note for user 7469 subscription 3.,False,2
7470,32,2,2021-8-11,monthly,1,books,This is a note for user 7470 subscription 1.,False,5
7470,33,1,2021-11-21,monthly,1,books,This is a note for user 7470 subscription 2.,False,2
7470,34,6,2021-3-7,monthly,1,books,This is a note for user 7470 subscription 3.,False,2
7470,35,15,2021-5-25,monthly,1,books,This is a note for user 7470 subscription 4.,False,4
7470,2,11,2021-5-4,monthly,1,tv and movies,This is a note for user 7470 subscription 5.,False,4
7470,6,6,2021-4-19,monthly,1,tv and movies,This is a note for user 7470 subscription 6.,False,3
7470,15,10,2021-8-24,monthly,1,music,This is a note for user 7470 subscription 7.,False,4
7470,29,2,2021-9-17,monthly,1,games,This is a note for user 7470 subscription 8.,False,2
7471,5,17,2021-2-2,monthly,1,tv and movies,This is a note for user 7471 subscription 1.,False,2
7471,38,1,2021-2-7,monthly,1,food,This is a note for user 7471 subscription 2.,False,1
7471,15,7,2021-8-25,monthly,1,music,This is a note for user 7471 subscription 3.,False,5
